run_id,symbol,interface_id,report_period,announcement_date,as_of_date,potential_lookahead,announcement_date_status,raw_path,notes
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2008-09-30,2009-10-27,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2008-06-30,2009-08-25,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2008-03-31,2009-04-30,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2007-12-31,2009-04-30,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2007-09-30,2008-10-31,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2007-06-30,2008-07-22,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2007-03-31,2008-04-30,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2006-12-31,2008-02-05,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2006-09-30,2007-10-30,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2006-06-30,2007-07-31,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2006-03-31,2007-04-27,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2005-12-31,2006-03-21,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2005-09-30,2005-10-21,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2005-06-30,2005-07-20,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2005-03-31,2005-04-19,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2004-12-31,2005-04-19,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2004-09-30,2004-10-22,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2004-06-30,2004-07-27,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2004-03-31,2004-04-27,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2003-12-31,2004-03-18,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2003-09-30,2004-02-11,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,600438,cashflow_sheet_report,2002-12-31,2004-02-11,2026-07-27,False,available,data/raw/stock_cash_flow_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=600438/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,financial_abstract,,,2026-07-27,False,unavailable,data/raw/stock_financial_abstract/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,WARN: report/announcement date could not be paired
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,financial_indicator,,,2026-07-27,False,unavailable,data/raw/stock_financial_analysis_indicator/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,WARN: report/announcement date could not be paired
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2026-03-31,2026-04-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2025-12-31,2026-04-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2025-09-30,2025-10-31,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2025-06-30,2025-08-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2025-03-31,2025-04-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2024-12-31,2025-04-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2024-09-30,2024-10-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2024-06-30,2024-08-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2024-03-31,2024-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2023-12-31,2024-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2023-09-30,2023-10-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2023-06-30,2023-08-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2023-03-31,2023-04-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2022-12-31,2023-04-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2022-09-30,2022-10-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2022-06-30,2022-08-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2022-03-31,2022-04-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2021-12-31,2022-04-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2021-09-30,2021-10-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2021-06-30,2021-08-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2021-03-31,2021-04-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2020-12-31,2021-04-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2020-09-30,2020-10-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2020-06-30,2020-08-31,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2020-03-31,2020-04-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2019-12-31,2020-04-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2019-09-30,2019-10-31,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2019-06-30,2019-08-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2019-03-31,2019-04-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2018-12-31,2019-04-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2018-09-30,2018-10-22,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2018-06-30,2018-08-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2018-03-31,2018-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2017-12-31,2018-04-11,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2017-09-30,2017-10-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2017-06-30,2017-08-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2017-03-31,2017-04-26,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2016-12-31,2017-04-26,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2016-09-30,2016-10-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2016-06-30,2016-08-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2016-03-31,2016-04-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2015-12-31,2016-04-21,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2015-09-30,2015-10-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2015-06-30,2015-08-24,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2015-03-31,2015-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2014-12-31,2015-03-18,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2014-09-30,2014-10-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2014-06-30,2014-07-31,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2014-03-31,2014-04-29,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2013-12-31,2014-02-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2013-09-30,2013-10-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2013-06-30,2013-08-17,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2013-03-31,2013-04-24,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2012-12-31,2013-02-28,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2012-09-30,2012-10-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2012-06-30,2012-08-13,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2012-03-31,2012-04-24,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2011-12-31,2012-03-15,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2011-09-30,2011-10-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2011-06-30,2011-08-16,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2011-03-31,2011-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2010-12-31,2011-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2010-09-30,2010-10-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2010-06-30,2010-08-25,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2010-03-31,2010-04-13,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2009-12-31,2011-04-27,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2009-06-30,2009-11-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2008-12-31,2010-02-02,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2007-12-31,2010-02-02,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,balance_sheet_report,2006-12-31,2009-11-30,2026-07-27,False,available,data/raw/stock_balance_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,profit_sheet_report,2026-03-31,2026-04-28,2026-07-27,False,available,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
62bbe9df-6ed8-48d5-a06b-10fb90171ee0,002361,profit_sheet_report,2025-12-31,2026-04-28,2026-07-27,False,available,data/raw/stock_profit_sheet_by_report_em/run_id=62bbe9df-6ed8-48d5-a06b-10fb90171ee0/symbol=002361/data.parquet,
